device,t,w,h,p1,p25,p10
DeviceB,"80/01/06,16:04:46",1,S,25,42,43
DeviceB,"80/01/06,16:11:27",3,W,14,128,6143
DeviceB,"80/01/06,16:18:09",3,SE,19,11,28
DeviceB,"80/01/06,16:24:50",0,NE,31,39,5
DeviceB,"80/01/06,16:31:32",3,S,37,39,73
DeviceB,"80/01/06,16:38:13",0,NW,17,39,19
DeviceB,"80/01/06,16:44:54",1,W,11,27,66
DeviceB,"80/01/06,16:51:36",1,W,20,60,55
DeviceB,"80/01/06,16:58:17",2,W,32,100,28
DeviceB,"80/01/06,17:04:59",1,W,13,45,60
DeviceB,"80/01/06,17:11:40",0,W,7,51,142
DeviceB,"80/01/06,17:27:01",2,SE,8,29,30
DeviceB,"80/01/06,17:33:43",1,W,13,19,14
DeviceB,"80/01/06,17:40:24",0,W,51,60,31
DeviceB,"80/01/06,17:47:06",4,W,13,123,232
DeviceB,"80/01/06,17:53:47",2,W,20,49,77
DeviceB,"80/01/06,18:00:29",4,W,11,36,25
DeviceB,"80/01/06,18:07:10",6,W,63,25,15
DeviceB,"80/01/06,18:13:51",3,W,30,50,52
DeviceB,"80/01/06,18:20:33",0,W,19,41,12
DeviceB,"80/01/06,18:27:14",1,E,20,56,33
DeviceB,"80/01/06,18:33:56",1,E,25,61,168
DeviceB,"80/01/06,18:40:37",3,W,21,41,82
DeviceB,"80/01/06,18:47:19",6,W,32,6,57
DeviceB,"80/01/06,18:54:01",2,W,17,8,74
DeviceB,"80/01/06,19:02:05",0,W,30,10,23
DeviceB,"80/01/06,19:08:46",2,W,6353,65,18
DeviceB,"80/01/06,19:15:28",4,W,36,91,148
DeviceB,"80/01/06,19:22:09",9,SE,20,28,223
DeviceB,"80/01/06,19:28:51",1,SW,59,74,100
DeviceB,"80/01/06,19:35:33",0,E,90,135,41
DeviceB,"21/04/22,07:38:15",1,W,59,26,48
DeviceB,"21/04/22,07:44:56",1,NW,12,48,33
DeviceB,"21/04/22,07:51:38",13,W,34,166,62
DeviceB,"21/04/22,07:58:19",0,E,10,48,61
DeviceB,"21/04/22,08:05:01",3,NW,41,16,85
DeviceB,"21/04/22,08:11:42",2,E,7,31,44
DeviceB,"21/04/22,08:18:24",7,W,20,36,15
DeviceB,"21/04/22,08:25:05",4,W,38,24,125
DeviceB,"21/04/22,08:33:10",1,N,0,149,104
DeviceB,"21/04/22,08:39:51",2,E,6227,6385,161
DeviceB,"21/04/22,08:46:33",1,W,11,7,49
DeviceB,"21/04/22,08:53:14",4,W,27,34,35
DeviceB,"21/04/22,08:59:56",7,SE,76,43,18
DeviceB,"21/04/22,09:06:37",0,S,49,33,55
DeviceB,"21/04/22,09:13:19",4,W,114,107,148
DeviceB,"21/04/22,09:20:01",2,S,22,76,14
DeviceB,"21/04/22,09:26:42",0,E,19,38,51
DeviceB,"21/04/22,09:33:24",1,W,22,31,6010
DeviceB,"21/04/22,09:40:05",0,NE,9,32,33
DeviceB,"21/04/22,09:46:47",0,W,4,50,73
DeviceB,"21/04/22,09:53:28",3,NW,99,20,64
DeviceB,"21/04/22,10:00:10",2,SW,22,42,37
DeviceB,"21/04/22,10:08:14",1,W,53,14,132
DeviceB,"21/04/22,10:14:56",3,NW,58,24,40
DeviceB,"21/04/22,10:21:37",8,W,7,68,135
DeviceB,"21/04/22,10:28:19",4,N,29,47,159
DeviceB,"21/04/22,10:35:01",1,W,20,21,20
DeviceB,"21/04/22,10:41:42",2,NW,25,23,18
DeviceB,"21/04/22,10:48:24",1,E,85,5,32
DeviceB,"21/04/22,10:55:05",3,W,6,40,13
DeviceB,"21/04/22,11:01:47",3,W,25,37,28
DeviceB,"21/04/22,11:08:28",2,N,31,18,60
DeviceB,"21/04/22,11:15:10",8,SW,28,6165,22
DeviceB,"21/04/22,11:21:52",2,W,25,43,61
DeviceB,"21/04/22,11:28:33",1,NW,34,6,58
DeviceB,"21/04/22,11:35:15",2,NW,20,46,56
DeviceB,"21/04/22,11:43:19",0,E,14,40,20
DeviceB,"21/04/22,11:50:00",2,E,52,49,17
DeviceB,"21/04/22,11:56:42",3,NE,5074,38,66
DeviceB,"21/04/22,12:03:23",4,W,16,35,9
DeviceB,"21/04/22,12:10:05",1,W,19,43,8
DeviceB,"21/04/22,12:16:46",3,W,107,27,26
DeviceB,"21/04/22,12:23:28",3,SW,32,81,20
DeviceB,"21/04/22,12:30:09",0,NW,28,13,28
DeviceB,"21/04/22,12:36:51",6,W,39,49,63
DeviceB,"21/04/22,12:43:32",2,NW,93,9,77
DeviceB,"21/04/22,12:50:14",0,W,6,39,11
DeviceB,"21/04/22,12:56:55",1,W,47,44,45
DeviceB,"21/04/22,13:03:36",9,NW,9,79,7
DeviceB,"21/04/22,13:10:18",0,SW,22,7,70
DeviceB,"21/04/22,13:18:22",2,W,0,17,17
DeviceB,"21/04/22,13:25:03",0,W,22,0,30
DeviceB,"21/04/22,13:31:44",0,W,0,123,6076
DeviceB,"21/04/22,13:38:26",18,W,29,27,5960
DeviceB,"21/04/22,13:45:07",1,SW,20,16,22
DeviceB,"21/04/22,13:51:48",3,NW,16,22,0
DeviceB,"21/04/22,13:58:30",0,W,25,100,15
DeviceB,"21/04/22,14:05:11",7,W,27,39,17
DeviceB,"21/04/22,14:11:52",10,S,10,37,44
DeviceB,"21/04/22,14:18:33",0,NW,17,190,46
DeviceB,"21/04/22,14:25:15",2,SW,10,11,10
DeviceB,"21/04/22,14:31:56",3,NW,22,34,40
DeviceB,"21/04/22,14:38:37",0,W,83,106,64
DeviceB,"21/04/22,14:45:18",2,W,40,9,71
DeviceB,"21/04/22,14:53:22",0,W,59,8,6337
DeviceB,"21/04/22,15:00:04",1,S,33,65,44
DeviceB,"21/04/22,15:06:45",2,SW,14,0,188
DeviceB,"21/04/22,15:13:26",0,W,13,66,62
DeviceB,"21/04/22,15:20:07",1,W,23,35,45
DeviceB,"21/04/22,15:26:48",1,W,4,28,99
DeviceB,"21/04/22,15:33:30",1,E,15,30,52
DeviceB,"21/04/22,15:40:11",2,W,116,131,72
DeviceB,"21/04/22,15:46:52",3,W,32,24,68
DeviceB,"21/04/22,15:53:33",0,N,116,0,12
DeviceB,"21/04/22,16:00:15",1,SE,78,38,5
DeviceB,"21/04/22,16:06:56",2,NW,13,19,57
DeviceB,"21/04/22,16:13:37",2,W,24,50,5
DeviceB,"21/04/22,16:20:18",2,SW,20,90,10
DeviceB,"21/04/22,16:28:22",3,W,20,38,29
DeviceB,"21/04/22,16:35:03",6,NW,35,32,56
DeviceB,"21/04/22,16:41:44",0,W,28,21,25
DeviceB,"21/04/22,16:48:26",0,E,35,29,47
DeviceB,"21/04/22,16:55:07",0,W,35,40,15
DeviceB,"21/04/22,17:01:48",0,W,17,47,33
DeviceB,"21/04/22,17:08:29",6,E,6068,32,37
DeviceB,"21/04/22,17:15:10",10,NW,14,83,107
DeviceB,"21/04/22,17:21:52",3,W,17,75,22
DeviceB,"21/04/22,17:28:33",4,W,33,31,18
DeviceB,"21/04/22,17:35:14",1,W,35,43,23
DeviceB,"21/04/22,17:41:55",10,W,5,67,16
DeviceB,"21/04/22,17:48:36",1,NW,8,88,60
DeviceB,"21/04/22,17:55:18",0,NW,22,31,41
DeviceB,"21/04/22,18:03:21",8,S,11,29,37
DeviceB,"21/04/22,18:10:02",3,W,14,39,147
DeviceB,"21/04/22,18:16:44",0,W,14,20,22
DeviceB,"21/04/22,18:23:25",3,SE,73,46,0
DeviceB,"21/04/22,18:30:06",6,W,24,165,66
DeviceB,"21/04/22,18:36:47",3,NE,6105,28,78
DeviceB,"21/04/22,18:43:28",1,W,13,31,32
DeviceB,"21/04/22,18:50:09",2,W,34,131,52
DeviceB,"21/04/22,18:56:51",0,E,14,36,75
DeviceB,"21/04/22,19:03:32",1,W,29,30,17
DeviceB,"21/04/22,19:10:13",0,W,21,63,4
DeviceB,"21/04/22,19:16:54",2,NW,8,20,19
DeviceB,"21/04/22,19:23:35",0,SE,33,37,69
DeviceB,"21/04/22,19:30:16",8,W,19,12,8
DeviceB,"21/04/22,19:38:20",2,W,51,61,59
DeviceB,"21/04/22,19:45:01",0,W,26,14,35
DeviceB,"21/04/22,19:51:42",2,NW,25,16,99
DeviceB,"21/04/22,19:58:23",2,W,78,28,209
DeviceB,"21/04/22,20:05:05",10,E,31,59,23
DeviceB,"21/04/22,20:11:46",2,W,6,6345,26
DeviceB,"21/04/22,20:18:27",2,SE,20,132,50
DeviceB,"21/04/22,20:25:08",2,NW,3,55,6196
DeviceB,"21/04/22,20:31:49",2,NW,55,7,35
DeviceB,"21/04/22,20:38:30",0,W,15,24,233
DeviceB,"21/04/22,20:45:11",0,W,28,28,11
DeviceB,"21/04/22,20:51:52",14,W,17,30,20
DeviceB,"21/04/22,20:58:33",2,NW,8,12,44
DeviceB,"21/04/22,21:05:14",3,W,10,51,6196
DeviceB,"21/04/22,21:13:18",2,SE,33,14,17
DeviceB,"21/04/22,21:19:59",2,NW,6,9,49
DeviceB,"21/04/22,21:26:40",3,NW,28,40,61
DeviceB,"21/04/22,21:33:21",2,NW,31,50,23
DeviceB,"21/04/22,21:40:02",2,W,23,43,57
DeviceB,"21/04/22,21:46:43",1,SW,33,43,78
DeviceB,"21/04/22,21:53:24",0,W,0,46,5
DeviceB,"21/04/22,22:00:05",10,W,4,28,35
DeviceB,"21/04/22,22:06:47",1,W,50,6,13
DeviceB,"21/04/22,22:13:27",12,E,31,36,21
DeviceB,"21/04/22,22:20:09",0,SW,28,8,30
DeviceB,"21/04/22,22:26:50",1,W,63,9,23
DeviceB,"21/04/22,22:33:31",4,S,20,36,44
DeviceB,"21/04/22,22:40:12",0,NW,23,33,8
DeviceB,"21/04/22,22:48:15",2,W,8,87,13
DeviceB,"21/04/22,22:54:56",9,NW,13,9,22
DeviceB,"21/04/22,23:01:37",0,E,22,70,0
DeviceB,"21/04/22,23:08:18",2,W,31,38,98
DeviceB,"21/04/22,23:14:59",1,NW,56,14,25
DeviceB,"21/04/22,23:21:40",13,W,43,73,113
DeviceB,"21/04/22,23:28:21",2,S,32,46,158
DeviceB,"21/04/22,23:35:02",0,SW,20,39,26
DeviceB,"21/04/22,23:41:43",8,W,18,78,46
DeviceB,"21/04/22,23:48:24",1,E,17,36,58
DeviceB,"21/04/22,23:55:05",0,W,0,111,41
DeviceB,"21/04/23,00:01:46",0,S,46,14,21
DeviceB,"21/04/23,00:08:27",1,NW,5996,18,29
DeviceB,"21/04/23,00:15:08",3,W,20,18,14
DeviceB,"21/04/23,00:23:12",1,SE,0,40,30
DeviceB,"21/04/23,00:29:53",1,W,32,24,50
DeviceB,"21/04/23,00:36:34",3,SW,12,22,12
DeviceB,"21/04/23,00:43:15",6,E,24,119,57
DeviceB,"21/04/23,00:49:56",0,SE,21,29,41
DeviceB,"21/04/23,00:56:37",0,NW,8,61,6
DeviceB,"21/04/23,01:03:18",4,E,19,8,102
DeviceB,"21/04/23,01:09:59",4,W,63,50,4
DeviceB,"21/04/23,01:16:40",7,W,14,6010,79
DeviceB,"21/04/23,01:23:21",3,W,18,99,19
DeviceB,"21/04/23,01:30:02",15,SW,27,107,39
DeviceB,"21/04/23,01:36:43",4,W,18,215,18
DeviceB,"21/04/23,01:43:24",0,E,17,12,61
DeviceB,"21/04/23,01:50:05",2,W,7,14,59
DeviceB,"21/04/23,01:58:09",1,W,11,35,28
DeviceB,"21/04/23,02:04:50",4,SW,3,20,71
DeviceB,"21/04/23,02:11:31",3,W,31,24,99
DeviceB,"21/04/23,02:18:12",0,W,14,0,56
DeviceB,"21/04/23,02:24:54",2,SE,6211,83,40
DeviceB,"21/04/23,02:31:35",2,S,14,42,41
DeviceB,"21/04/23,02:38:16",2,NW,6165,26,35
DeviceB,"21/04/23,02:44:57",6,E,25,44,31
DeviceB,"21/04/23,02:51:38",3,SE,32,6,52
DeviceB,"21/04/23,02:58:20",0,NW,6128,65,36
DeviceB,"21/04/23,03:05:01",3,SW,28,15,8
DeviceB,"21/04/23,03:11:42",1,W,13,6,34
DeviceB,"21/04/23,03:18:23",3,NW,92,41,15
DeviceB,"21/04/23,03:25:05",1,NW,6,18,158
DeviceB,"21/04/23,03:33:09",2,W,47,25,53
DeviceB,"21/04/23,03:39:50",2,W,13,41,30
DeviceB,"21/04/23,03:46:32",0,S,30,9,15
DeviceB,"21/04/23,03:53:13",0,SE,34,20,85
DeviceB,"21/04/23,03:59:54",1,W,6,13,24
DeviceB,"21/04/23,04:06:35",2,SW,23,64,53
DeviceB,"21/04/23,04:13:17",0,W,12,56,87
DeviceB,"21/04/23,04:19:58",2,W,50,19,70
DeviceB,"21/04/23,04:26:39",0,S,13,76,29
DeviceB,"21/04/23,04:33:20",2,SW,13,107,56
DeviceB,"21/04/23,04:40:01",2,NW,9,35,36
DeviceB,"21/04/23,04:46:42",1,SE,21,115,44
DeviceB,"21/04/23,04:53:24",0,NW,19,32,66
DeviceB,"21/04/23,05:00:05",0,E,11,34,62
DeviceB,"21/04/23,05:08:09",2,S,32,114,22
DeviceB,"21/04/23,05:14:50",0,SW,14,43,65
DeviceB,"21/04/23,05:21:31",0,E,56,52,57
DeviceB,"21/04/23,05:28:12",3,N,9,16,41
DeviceB,"21/04/23,05:34:53",0,W,19,56,52
DeviceB,"21/04/23,05:41:34",1,W,18,22,27
DeviceB,"21/04/23,05:48:16",0,SW,103,23,10
DeviceB,"21/04/23,05:54:57",4,W,27,53,35
DeviceB,"21/04/23,06:01:38",3,NW,17,101,27
DeviceB,"21/04/23,06:08:19",1,W,17,173,252
DeviceB,"21/04/23,06:15:00",4,SE,17,18,73
DeviceB,"21/04/23,06:21:42",2,W,6,31,22
DeviceB,"21/04/23,06:28:23",3,W,10,8,45
DeviceB,"21/04/23,06:35:04",2,SW,26,25,11
DeviceB,"21/04/23,06:43:08",0,E,10,18,62
DeviceB,"21/04/23,06:49:49",1,W,20,15,48
DeviceB,"21/04/23,06:56:30",1,W,16,19,5967
DeviceB,"21/04/23,07:03:12",8,NW,26,8,12
DeviceB,"21/04/23,07:09:53",1,NW,31,35,24
DeviceB,"21/04/23,07:16:34",1,NW,102,9,16
DeviceB,"21/04/23,07:23:16",15,W,16,9,69
DeviceB,"21/04/23,07:29:57",1,E,9,18,14
DeviceB,"21/04/23,07:36:39",4,W,32,51,93
DeviceB,"21/04/23,07:43:20",1,E,4,34,48
DeviceB,"21/04/23,07:50:01",1,E,112,47,0
DeviceB,"21/04/23,07:56:43",0,W,21,25,35
DeviceB,"21/04/23,08:03:24",1,W,6,12,75
DeviceB,"21/04/23,08:10:06",3,W,37,28,30
DeviceB,"21/04/23,08:18:10",0,S,21,17,91
DeviceB,"21/04/23,08:24:51",0,E,27,113,20
DeviceB,"21/04/23,08:31:32",4,W,13,70,30
DeviceB,"21/04/23,08:38:14",6,NW,18,0,65
DeviceB,"21/04/23,08:44:55",0,W,18,12,26
DeviceB,"21/04/23,08:51:37",1,E,111,12,50
DeviceB,"21/04/23,08:58:18",4,N,38,27,7
DeviceB,"21/04/23,09:04:59",0,SW,73,31,16
DeviceB,"21/04/23,09:11:41",0,E,6,10,102
DeviceB,"21/04/23,09:18:22",1,NW,29,40,43
DeviceB,"21/04/23,09:25:04",4,E,15,32,57
DeviceB,"21/04/23,09:31:45",1,S,21,29,5939
DeviceB,"21/04/23,09:38:27",8,W,61,7,18
DeviceB,"21/04/23,09:45:08",1,E,55,41,70
DeviceB,"21/04/23,09:53:13",1,W,7,29,90
DeviceB,"21/04/23,09:59:54",1,NW,17,19,43
DeviceB,"21/04/23,10:06:36",0,W,0,4,50
DeviceB,"21/04/23,10:13:17",2,NW,9,6329,88
DeviceB,"21/04/23,10:19:59",3,W,26,97,53
DeviceB,"21/04/23,10:26:40",2,W,24,31,26
DeviceB,"21/04/23,10:33:22",1,SW,47,30,70
DeviceB,"21/04/23,10:40:03",7,W,6196,6025,18
DeviceB,"21/04/23,10:46:45",2,W,17,41,45
DeviceB,"21/04/23,10:53:26",2,W,34,33,6068
DeviceB,"21/04/23,11:00:08",3,W,4,22,21
DeviceB,"21/04/23,11:06:49",3,W,39,39,109
DeviceB,"21/04/23,11:13:31",3,W,18,32,22
DeviceB,"21/04/23,11:20:12",3,W,12,111,42
DeviceB,"21/04/23,11:28:17",6,W,10,77,6
DeviceB,"21/04/23,11:34:58",2,SW,139,16,7
DeviceB,"21/04/23,11:41:39",13,W,6,0,42
DeviceB,"21/04/23,11:48:21",0,NE,59,46,24
DeviceB,"21/04/23,11:55:02",2,W,23,6068,11
DeviceB,"21/04/23,12:01:44",2,W,29,13,59
DeviceB,"21/04/23,12:08:25",1,NW,2,30,70
DeviceB,"21/04/23,12:15:06",0,S,26,37,21
DeviceB,"21/04/23,12:21:48",2,SE,18,69,56
DeviceB,"21/04/23,12:28:29",6,E,18,8,23
DeviceB,"21/04/23,12:35:10",3,W,99,71,72
DeviceB,"21/04/23,12:41:52",4,W,23,65,16
DeviceB,"21/04/23,12:48:33",2,NW,6,17,20
DeviceB,"21/04/23,12:55:14",0,W,38,137,20
DeviceB,"21/04/23,13:03:18",0,E,19,33,30
DeviceB,"21/04/23,13:10:00",2,W,55,26,6337
DeviceB,"21/04/23,13:16:41",3,W,11,83,84
DeviceB,"21/04/23,13:23:22",0,W,27,14,52
DeviceB,"21/04/23,13:30:03",3,NW,13,14,94
DeviceB,"21/04/23,13:36:44",6,W,29,100,22
DeviceB,"21/04/23,13:43:26",0,E,26,42,62
DeviceB,"21/04/23,13:50:07",0,SE,26,50,39
DeviceB,"21/04/23,13:56:48",3,S,94,28,7
DeviceB,"21/04/23,14:03:29",4,SW,8,12,25
DeviceB,"21/04/23,14:10:10",13,E,7,25,6211
DeviceB,"21/04/23,14:16:52",10,W,22,6337,99
DeviceB,"21/04/23,14:23:33",1,W,29,14,16
DeviceB,"21/04/23,14:30:14",1,NW,57,42,13
DeviceB,"21/04/23,14:38:18",0,NW,36,115,95
DeviceB,"21/04/23,14:44:59",9,W,11,14,63
DeviceB,"21/04/23,14:51:40",1,E,9,16,45
DeviceB,"21/04/23,14:58:21",9,W,28,11,19
DeviceB,"21/04/23,15:05:02",1,NW,18,101,27
DeviceB,"21/04/23,15:11:44",1,W,34,216,33
DeviceB,"21/04/23,15:18:25",10,W,33,180,45
DeviceB,"21/04/23,15:25:06",1,E,52,38,16
DeviceB,"21/04/23,15:31:47",0,W,6377,32,62
DeviceB,"21/04/23,15:38:28",6,S,20,115,232
DeviceB,"21/04/23,15:45:09",2,E,33,26,42
DeviceB,"21/04/23,15:51:50",15,SE,21,138,14
DeviceB,"21/04/23,15:58:32",7,W,19,63,25
DeviceB,"21/04/23,16:05:13",4,E,26,19,202
DeviceB,"21/04/23,16:13:16",0,W,23,72,14
DeviceB,"21/04/23,16:19:58",0,SE,29,102,42
DeviceB,"21/04/23,16:26:39",2,W,31,44,42
DeviceB,"21/04/23,16:33:20",1,W,9,16,15
DeviceB,"21/04/23,16:40:01",0,NW,30,41,51
DeviceB,"21/04/23,16:46:42",0,W,25,30,16
DeviceB,"21/04/23,16:53:23",2,W,20,22,81
DeviceB,"21/04/23,17:00:04",1,SW,24,50,170
DeviceB,"21/04/23,17:06:45",13,SW,33,16,22
DeviceB,"21/04/23,17:13:26",3,W,30,10,102
DeviceB,"21/04/23,17:20:07",0,SE,16,30,35
DeviceB,"21/04/23,17:26:48",3,SW,14,25,46
DeviceB,"21/04/23,17:33:29",3,SE,28,37,57
DeviceB,"21/04/23,17:40:10",6,W,19,8,47
DeviceB,"21/04/23,17:48:14",1,W,2,67,215
DeviceB,"21/04/23,17:54:55",0,W,32,15,61
DeviceB,"21/04/23,18:01:36",3,W,15,22,48
DeviceB,"21/04/23,18:08:17",0,W,26,7,45
DeviceB,"21/04/23,18:14:58",4,SW,14,101,41
DeviceB,"21/04/23,18:21:39",2,NW,5,13,29
DeviceB,"21/04/23,18:28:20",2,W,16,15,41
DeviceB,"21/04/23,18:35:01",6,SE,129,103,13
DeviceB,"21/04/23,18:41:42",6,W,46,41,24
DeviceB,"21/04/23,18:48:23",0,E,13,9,35
DeviceB,"21/04/23,18:55:04",3,E,6,19,21
DeviceB,"21/04/23,19:01:45",0,W,18,38,70
DeviceB,"21/04/23,19:08:26",2,NW,19,29,68
DeviceB,"21/04/23,19:15:07",3,W,18,131,11
DeviceB,"21/04/23,19:23:11",4,W,28,40,92
DeviceB,"21/04/23,19:29:52",1,E,55,75,23
DeviceB,"21/04/23,19:36:33",0,W,22,40,64
DeviceB,"21/04/23,19:43:14",1,W,7,50,19
DeviceB,"21/04/23,19:49:55",1,SE,13,13,60
DeviceB,"21/04/23,19:56:36",2,E,16,54,205
DeviceB,"21/04/23,20:03:17",1,W,14,21,70
DeviceB,"21/04/23,20:09:58",0,W,34,19,25
DeviceB,"21/04/23,20:16:39",3,W,14,69,28
DeviceB,"21/04/23,20:23:20",1,E,25,23,45
DeviceB,"21/04/23,20:30:01",2,SW,24,14,22
DeviceB,"21/04/23,20:36:42",1,S,16,0,186
DeviceB,"21/04/23,20:43:23",12,E,39,25,25
DeviceB,"21/04/23,20:50:04",1,E,19,15,53
DeviceB,"21/04/23,20:58:07",8,W,83,46,45
DeviceB,"21/04/23,21:04:48",12,E,20,17,40
DeviceB,"21/04/23,21:11:29",0,W,7,70,19
DeviceB,"21/04/23,21:18:10",1,SW,20,128,34
DeviceB,"21/04/23,21:24:51",1,W,34,31,28
DeviceB,"21/04/23,21:31:32",0,W,25,35,35
DeviceB,"21/04/23,21:38:12",0,SW,25,6196,123
DeviceB,"21/04/23,21:44:53",1,SW,60,102,46
DeviceB,"21/04/23,21:51:34",4,W,18,41,28
DeviceB,"21/04/23,21:58:15",0,NW,29,26,52
DeviceB,"21/04/23,22:04:56",2,W,2,38,141
DeviceB,"21/04/23,22:11:37",9,SW,22,130,21
DeviceB,"21/04/23,22:18:18",0,W,24,35,29
DeviceB,"21/04/23,22:24:59",1,W,28,5,57
DeviceB,"21/04/23,22:33:02",2,W,24,50,45
DeviceB,"21/04/23,22:39:43",2,E,12,45,42
DeviceB,"21/04/23,22:46:24",4,NW,31,51,16
DeviceB,"21/04/23,22:53:05",4,W,32,37,57
DeviceB,"21/04/23,22:59:46",1,SW,22,12,65
DeviceB,"21/04/23,23:06:27",0,NW,66,5,40
DeviceB,"21/04/23,23:13:08",0,NE,25,13,73
DeviceB,"21/04/23,23:19:49",0,W,12,32,81
DeviceB,"21/04/23,23:26:30",2,SW,35,74,61
DeviceB,"21/04/23,23:33:10",0,NE,11,99,155
DeviceB,"21/04/23,23:39:51",0,SW,31,95,69
DeviceB,"21/04/23,23:46:32",2,W,52,41,13
DeviceB,"21/04/23,23:53:13",1,NW,18,5,157
DeviceB,"21/04/23,23:59:54",2,W,8,51,21
DeviceB,"21/04/24,00:07:57",1,E,19,14,50
DeviceB,"21/04/24,00:14:38",0,W,19,33,34
DeviceB,"21/04/24,00:21:19",4,W,35,20,55
DeviceB,"21/04/24,00:28:00",2,W,19,19,6289
DeviceB,"21/04/24,00:34:41",1,E,83,77,112
DeviceB,"21/04/24,00:41:22",2,W,8,38,12
DeviceB,"21/04/24,00:48:03",1,E,20,29,114
DeviceB,"21/04/24,00:54:43",1,W,33,134,22
DeviceB,"21/04/24,01:01:24",6,NW,21,7,35
DeviceB,"21/04/24,01:08:05",3,W,18,6,80
DeviceB,"21/04/24,01:14:46",3,SW,27,27,71
DeviceB,"21/04/24,01:21:27",3,NW,21,24,23
DeviceB,"21/04/24,01:28:08",3,E,7,16,38
DeviceB,"21/04/24,01:34:49",3,NW,7,106,28
DeviceB,"21/04/24,01:42:53",2,E,105,12,27
DeviceB,"21/04/24,01:49:34",2,SE,21,43,26
DeviceB,"21/04/24,01:56:15",7,W,6196,14,6143
DeviceB,"21/04/24,02:02:57",0,W,17,17,93
DeviceB,"21/04/24,02:09:38",0,W,71,35,28
DeviceB,"21/04/24,02:16:19",6,W,18,153,33
DeviceB,"21/04/24,02:23:00",0,N,40,29,15
DeviceB,"21/04/24,02:29:42",0,W,44,0,187
DeviceB,"21/04/24,02:36:23",2,NW,16,5,24
DeviceB,"21/04/24,02:43:05",0,NW,2,8,117
DeviceB,"21/04/24,02:49:46",1,NW,19,10,320
DeviceB,"21/04/24,02:56:27",2,NW,6150,8,31
DeviceB,"21/04/24,03:03:09",7,W,23,36,7
DeviceB,"21/04/24,03:09:50",1,W,17,9,50
DeviceB,"21/04/24,03:17:54",9,W,30,39,17
DeviceB,"21/04/24,03:24:36",3,SE,23,37,48
DeviceB,"21/04/24,03:31:17",2,W,8,13,209
DeviceB,"21/04/24,03:37:58",1,NW,25,33,97
DeviceB,"21/04/24,03:44:40",1,W,20,18,0
DeviceB,"21/04/24,03:51:21",2,E,18,28,8
DeviceB,"21/04/24,03:58:03",2,NW,20,190,160
DeviceB,"21/04/24,04:04:44",4,NW,20,97,29
DeviceB,"21/04/24,04:11:26",0,W,23,43,27
DeviceB,"21/04/24,04:18:07",1,W,7,31,49
DeviceB,"21/04/24,04:24:49",8,W,23,90,26
DeviceB,"21/04/24,04:31:30",4,W,0,31,31
DeviceB,"21/04/24,04:38:11",1,W,24,97,18
DeviceB,"21/04/24,04:44:53",2,E,24,36,30
DeviceB,"21/04/24,04:52:57",2,W,39,47,20
DeviceB,"21/04/24,04:59:39",3,NW,11,21,82
DeviceB,"21/04/24,05:06:20",2,SW,26,59,12
DeviceB,"21/04/24,05:13:02",7,W,59,35,26
DeviceB,"21/04/24,05:19:43",4,NW,8,32,7
DeviceB,"21/04/24,05:26:25",2,W,16,13,61
DeviceB,"21/04/24,05:33:06",4,W,19,38,16
DeviceB,"21/04/24,05:39:48",0,SW,8,29,29
DeviceB,"21/04/24,05:46:29",3,E,17,125,18
DeviceB,"21/04/24,05:53:11",3,W,32,52,47
DeviceB,"21/04/24,05:59:52",3,E,21,32,30
DeviceB,"21/04/24,06:06:34",0,S,26,32,47
DeviceB,"21/04/24,06:13:15",9,W,44,7,22
DeviceB,"21/04/24,06:19:57",2,W,22,36,64
DeviceB,"21/04/24,06:28:01",9,S,34,37,219
DeviceB,"21/04/24,06:34:42",6,W,28,11,26
DeviceB,"21/04/24,06:41:24",0,NW,23,19,24
DeviceB,"21/04/24,06:48:05",16,W,65,76,22
DeviceB,"21/04/24,06:54:47",3,W,37,42,33
DeviceB,"21/04/24,07:01:28",1,NW,5,8,58
DeviceB,"21/04/24,07:08:10",2,W,25,28,96
DeviceB,"21/04/24,07:14:51",2,E,31,14,29
DeviceB,"21/04/24,07:21:33",0,E,8,27,16
DeviceB,"21/04/24,07:28:14",6,E,36,9,75
DeviceB,"21/04/24,07:34:56",2,S,6234,9,26
DeviceB,"21/04/24,07:41:37",3,E,67,8,59
DeviceB,"21/04/24,07:48:19",10,NW,18,3,24
DeviceB,"21/04/24,07:55:01",0,W,59,130,26
DeviceB,"21/04/24,08:03:05",3,NW,26,10,0
DeviceB,"21/04/24,08:09:46",3,E,43,71,23
DeviceB,"21/04/24,08:16:28",1,N,24,32,94
DeviceB,"21/04/24,08:23:09",1,W,5,38,49
DeviceB,"21/04/24,08:29:51",0,SE,32,43,70
DeviceB,"21/04/24,08:36:33",3,W,67,20,22
DeviceB,"21/04/24,08:43:14",2,N,28,21,6
DeviceB,"21/04/24,08:49:56",2,SW,0,19,123
DeviceB,"21/04/24,08:56:37",1,W,39,32,9
DeviceB,"21/04/24,09:03:19",1,SW,24,18,42
DeviceB,"21/04/24,09:10:01",2,W,97,9,30
DeviceB,"21/04/24,09:16:42",2,W,66,38,43
DeviceB,"21/04/24,09:23:24",8,NE,15,28,113
DeviceB,"21/04/24,09:30:05",1,W,4,183,31
DeviceB,"21/04/24,09:38:10",0,W,5,106,43
DeviceB,"21/04/24,09:44:51",6,E,20,34,72
