device,t,w,h,p1,p25,p10
DeviceA,"21/04/30,21:32:26",0,SE,5,29,32
DeviceA,"21/04/30,21:39:08",0,E,0,18,29
DeviceA,"21/04/30,21:45:49",1,NW,19,37,0
DeviceA,"21/04/30,21:52:31",3,W,24,12,35
DeviceA,"21/04/30,21:59:12",1,NW,6,16,32
DeviceA,"21/04/30,22:05:53",1,W,2,11,47
DeviceA,"21/04/30,22:12:35",2,NE,23,16,38
DeviceA,"21/04/30,22:19:16",1,W,6,36,35
DeviceA,"21/04/30,22:27:20",6,NW,24,13,47
DeviceA,"21/04/30,22:34:01",2,SE,23,16,27
DeviceA,"21/04/30,22:40:43",0,W,18,25,12
DeviceA,"21/04/30,22:47:24",2,NW,22,5,21
DeviceA,"21/04/30,22:54:05",0,SW,23,19,10
DeviceA,"21/04/30,23:00:47",4,W,0,18,46
DeviceA,"21/04/30,23:07:28",1,W,19,8,9
DeviceA,"21/04/30,23:14:09",2,E,20,20,46
DeviceA,"21/04/30,23:20:51",7,W,20,26,46
DeviceA,"21/04/30,23:27:32",1,W,11,0,47
DeviceA,"21/04/30,23:34:13",3,E,26,17,22
DeviceA,"21/04/30,23:40:55",2,NW,8,0,29
DeviceA,"21/04/30,23:47:36",6,E,12,28,23
DeviceA,"21/04/30,23:54:17",14,SE,0,17,9
DeviceA,"21/05/01,00:02:21",1,NW,32,28,21
DeviceA,"21/05/01,00:09:02",1,SW,24,26,14
DeviceA,"21/05/01,00:15:44",7,SW,28,17,19
DeviceA,"21/05/01,00:22:25",3,SW,8,16,36
DeviceA,"21/05/01,00:29:06",1,S,18,37,29
DeviceA,"21/05/01,00:35:47",3,E,12,22,17
DeviceA,"21/05/01,00:42:29",24,NW,8,41,24
DeviceA,"21/05/01,00:55:51",7,W,8,36,32
DeviceA,"21/05/01,01:02:32",7,NW,22,27,14
DeviceA,"21/05/01,01:09:14",1,E,17,26,13
DeviceA,"21/05/01,01:15:55",2,NW,23,40,28
DeviceA,"21/05/01,01:22:36",1,W,17,34,37
DeviceA,"21/05/01,01:29:17",3,E,25,31,19
DeviceA,"21/05/01,01:37:21",2,W,13,37,17
DeviceA,"21/05/01,01:44:03",0,W,20,13,12
DeviceA,"21/05/01,01:50:44",0,S,8,20,27
DeviceA,"21/05/01,01:57:25",0,NW,6,7,44
DeviceA,"21/05/01,02:04:07",4,SW,22,16,21
DeviceA,"21/05/01,02:10:48",1,W,11,0,42
DeviceA,"21/05/01,02:17:30",13,W,19,11,6
DeviceA,"21/05/01,02:24:11",0,W,7,23,25
DeviceA,"21/05/01,02:37:34",0,SE,19,9,48
DeviceA,"21/05/01,02:44:16",6,S,19,21,14
DeviceA,"21/05/01,04:46:52",3,W,19,14,0
DeviceA,"21/05/01,04:53:34",3,NW,17,22,9
DeviceA,"21/05/01,05:00:16",0,W,9,18,0
DeviceA,"21/05/01,05:06:58",1,E,27,14,13
DeviceA,"21/05/01,05:13:40",2,NW,20,12,22
DeviceA,"21/05/01,05:20:22",0,SE,20,21,27
DeviceA,"21/05/01,05:27:03",3,NW,20,11,38
DeviceA,"21/05/01,05:33:45",4,SE,26,22,46
DeviceA,"21/05/01,05:40:27",2,SW,5,0,9
DeviceA,"21/05/01,05:47:09",6,SW,11,14,16
DeviceA,"21/05/01,05:53:51",2,W,20,28,24
DeviceA,"21/05/01,06:00:33",2,NW,19,11,25
DeviceA,"21/05/01,06:07:15",7,W,5,31,11
DeviceA,"21/05/01,06:15:20",1,NE,5,0,47
DeviceA,"21/05/01,06:22:01",4,W,20,8,48
DeviceA,"21/05/01,06:28:43",0,W,19,20,16
DeviceA,"21/05/01,06:35:25",2,S,6,31,0
DeviceA,"21/05/01,06:42:07",1,S,23,36,47
DeviceA,"21/05/01,06:48:49",4,SE,8,19,41
DeviceA,"21/05/01,06:55:31",0,SW,14,22,21
DeviceA,"21/05/01,07:02:13",0,NW,5,17,47
DeviceA,"21/05/01,07:08:55",12,NE,27,12,13
DeviceA,"21/05/01,07:15:37",0,W,20,13,34
DeviceA,"21/05/01,07:22:19",0,E,3,21,34
DeviceA,"21/05/01,07:29:01",4,E,12,19,25
DeviceA,"21/05/01,07:35:43",1,E,7,14,20
DeviceA,"21/05/01,07:42:25",1,E,0,5,33
DeviceA,"21/05/01,07:50:29",0,NW,22,12,26
DeviceA,"21/05/01,07:57:11",10,NW,6,0,21
DeviceA,"21/05/01,08:03:53",0,E,20,24,20
DeviceA,"21/05/01,08:10:35",1,SW,15,30,17
DeviceA,"21/05/01,08:17:17",6,E,11,24,47
DeviceA,"21/05/01,08:23:59",0,W,21,23,10
DeviceA,"21/05/01,08:30:41",1,W,11,28,24
DeviceA,"21/05/01,08:37:23",26,NW,11,22,24
DeviceA,"21/05/01,08:44:05",9,NW,18,12,18
DeviceA,"21/05/01,08:50:47",0,NW,18,32,41
DeviceA,"21/05/01,08:57:29",3,NW,21,21,34
DeviceA,"21/05/01,09:04:11",3,N,19,21,8
DeviceA,"21/05/01,09:10:53",2,NW,7,9,21
DeviceA,"21/05/01,09:17:35",1,W,7,23,14
DeviceA,"21/05/01,09:25:40",6,W,12,0,17
DeviceA,"21/05/01,09:32:22",3,SW,13,26,30
DeviceA,"21/05/01,09:39:04",22,W,20,23,36
DeviceA,"21/05/01,09:45:46",2,W,28,22,32
DeviceA,"21/05/01,09:52:28",3,SW,25,28,25
DeviceA,"21/05/01,09:59:10",9,E,1,37,39
DeviceA,"21/05/01,10:05:52",4,W,28,13,26
DeviceA,"21/05/01,10:12:34",1,W,19,8,8
DeviceA,"21/05/01,10:19:16",0,W,21,13,45
DeviceA,"21/05/01,10:25:58",1,SE,2,24,47
DeviceA,"21/05/01,10:32:39",0,W,9,20,44
DeviceA,"21/05/01,10:39:21",2,S,9,26,27
DeviceA,"21/05/01,10:46:03",0,W,9,6,46
DeviceA,"21/05/01,10:52:45",4,SE,24,25,43
DeviceA,"21/05/01,11:00:50",2,W,25,26,43
DeviceA,"21/05/01,11:07:32",1,SW,9,14,45
DeviceA,"21/05/01,11:14:14",1,W,4,15,30
DeviceA,"21/05/01,11:20:56",0,SE,20,20,28
DeviceA,"21/05/01,11:27:37",0,NW,29,17,25
DeviceA,"21/05/01,11:34:19",9,W,20,39,39
DeviceA,"21/05/01,11:41:01",4,E,20,8,0
DeviceA,"21/05/01,11:47:43",2,W,9,17,23
DeviceA,"21/05/01,11:54:25",0,NW,20,22,7
DeviceA,"21/05/01,12:01:07",0,S,23,30,20
DeviceA,"21/05/01,12:07:49",0,NW,7,24,23
DeviceA,"21/05/01,12:14:31",3,W,7,28,28
DeviceA,"21/05/01,12:21:12",13,W,5,31,10
DeviceA,"21/05/01,12:27:54",1,W,12,10,13
DeviceA,"21/05/01,12:35:59",6,SW,22,3,0
DeviceA,"21/05/01,12:42:40",2,E,4,41,32
DeviceA,"21/05/01,12:49:22",7,W,16,19,27
DeviceA,"21/05/01,12:56:04",1,SW,21,30,0
DeviceA,"21/05/01,13:02:45",13,NW,17,12,39
DeviceA,"21/05/01,13:09:27",6,W,21,14,11
DeviceA,"21/05/01,13:16:09",2,W,25,10,28
DeviceA,"21/05/01,13:22:51",2,S,24,23,44
DeviceA,"21/05/01,13:29:32",3,NW,25,16,14
DeviceA,"21/05/01,13:36:14",1,E,8,17,13
DeviceA,"21/05/01,13:42:55",6,S,18,11,16
DeviceA,"21/05/01,13:49:37",2,W,28,16,42
DeviceA,"21/05/01,13:56:19",6,SE,25,12,34
DeviceA,"21/05/01,14:03:00",6,NW,17,13,0
DeviceA,"21/05/01,14:11:04",1,E,26,32,40
DeviceA,"21/05/01,14:17:46",2,SW,24,19,39
DeviceA,"21/05/01,14:24:27",0,W,20,34,15
DeviceA,"21/05/01,14:31:09",0,W,29,9,0
DeviceA,"21/05/01,14:37:50",0,SW,13,41,30
DeviceA,"21/05/01,14:44:32",2,NW,20,36,20
DeviceA,"21/05/01,14:51:13",2,W,7,26,38
DeviceA,"21/05/01,14:57:55",14,W,21,27,25
DeviceA,"21/05/01,15:04:36",3,SE,18,29,41
DeviceA,"21/05/01,15:11:18",4,W,19,0,10
DeviceA,"21/05/01,15:17:59",0,W,22,13,21
DeviceA,"21/05/01,15:24:41",3,NW,17,37,0
DeviceA,"21/05/01,15:31:22",3,NW,20,16,46
DeviceA,"21/05/01,15:38:03",4,E,18,12,28
DeviceA,"21/05/01,15:46:08",4,SE,14,23,24
DeviceA,"21/05/01,15:52:49",3,SW,15,31,19
DeviceA,"21/05/01,15:59:30",10,SE,7,27,49
DeviceA,"21/05/01,16:06:12",3,S,0,15,49
DeviceA,"21/05/01,16:12:53",1,SW,22,14,23
DeviceA,"21/05/01,16:19:35",0,SW,7,31,0
DeviceA,"21/05/01,16:26:16",7,W,17,8,27
DeviceA,"21/05/01,16:32:58",1,S,8,13,40
DeviceA,"21/05/01,16:39:39",3,W,8,4,45
DeviceA,"21/05/01,16:46:21",4,N,17,31,14
DeviceA,"21/05/01,16:53:02",1,E,9,30,10
DeviceA,"21/05/01,16:59:43",2,W,6,16,17
DeviceA,"21/05/01,17:06:25",8,SE,23,0,20
DeviceA,"21/05/01,17:13:06",9,N,20,10,38
DeviceA,"21/05/01,17:21:10",6,W,23,34,47
DeviceA,"21/05/01,17:27:51",0,W,13,11,31
DeviceA,"21/05/01,17:34:33",1,W,20,22,9
DeviceA,"21/05/01,17:41:14",9,W,22,22,7
DeviceA,"21/05/01,17:47:55",1,W,13,14,41
DeviceA,"21/05/01,17:54:37",1,W,27,22,24
DeviceA,"21/05/01,18:01:18",0,W,0,13,35
DeviceA,"21/05/01,18:08:00",4,SW,12,11,0
DeviceA,"21/05/01,18:14:41",1,N,12,30,4
DeviceA,"21/05/01,18:21:22",1,S,17,20,43
DeviceA,"21/05/01,18:28:04",9,SW,0,20,22
DeviceA,"21/05/01,18:34:45",3,W,10,8,23
DeviceA,"21/05/01,18:41:27",8,SW,12,30,27
DeviceA,"21/05/01,18:48:08",4,W,18,24,19
DeviceA,"21/05/01,18:56:12",0,E,21,28,30
DeviceA,"21/05/01,19:02:53",3,W,11,9,35
DeviceA,"21/05/01,19:09:35",8,W,16,10,39
DeviceA,"21/05/01,19:16:16",4,W,23,14,29
DeviceA,"21/05/01,19:22:57",0,NW,16,14,37
DeviceA,"21/05/01,19:29:39",0,NW,12,10,14
DeviceA,"21/05/01,19:36:20",2,E,17,12,27
DeviceA,"21/05/01,19:43:01",7,W,9,24,40
DeviceA,"21/05/01,19:49:43",8,W,26,23,12
DeviceA,"21/05/01,19:56:24",1,SW,22,28,41
DeviceA,"21/05/01,20:03:06",4,NE,11,14,19
DeviceA,"21/05/01,20:09:47",0,W,7,29,47
DeviceA,"21/05/01,20:16:28",2,W,8,31,47
DeviceA,"21/05/01,20:23:09",0,W,22,22,40
DeviceA,"21/05/01,20:31:13",2,SW,19,16,32
DeviceA,"21/05/01,20:37:55",0,E,10,9,36
DeviceA,"21/05/01,20:44:36",0,W,18,27,0
DeviceA,"21/05/01,20:51:17",7,W,19,28,26
DeviceA,"21/05/01,20:57:59",1,W,19,10,23
DeviceA,"21/05/01,21:04:40",8,S,13,29,15
DeviceA,"21/05/01,21:11:21",1,W,30,23,39
DeviceA,"21/05/01,21:18:03",3,E,12,14,31
DeviceA,"21/05/01,21:24:44",0,E,0,29,18
DeviceA,"21/05/01,21:31:25",2,SW,7,11,12
DeviceA,"21/05/01,21:38:06",2,W,23,0,25
DeviceA,"21/05/01,21:44:48",2,W,22,13,11
DeviceA,"21/05/01,21:51:29",2,NE,25,35,0
DeviceA,"21/05/01,21:58:10",0,E,22,0,23
DeviceA,"21/05/01,22:06:14",2,W,6,20,44
DeviceA,"21/05/01,22:12:55",1,E,23,30,49
DeviceA,"21/05/01,22:19:37",2,W,15,6,36
DeviceA,"21/05/01,22:26:18",3,W,18,7,5
DeviceA,"21/05/01,22:32:59",9,E,6,7,31
DeviceA,"21/05/01,22:39:40",2,W,14,29,28
DeviceA,"21/05/01,22:46:21",25,W,17,0,14
DeviceA,"21/05/01,22:53:03",3,SW,17,26,10
DeviceA,"21/05/01,22:59:44",2,W,18,10,27
DeviceA,"21/05/01,23:06:25",2,SW,16,26,0
DeviceA,"21/05/01,23:13:06",18,E,21,6,30
DeviceA,"21/05/01,23:19:47",2,NW,23,32,45
DeviceA,"21/05/01,23:26:29",0,NW,14,38,8
DeviceA,"21/05/01,23:33:10",0,S,24,10,26
DeviceA,"21/05/01,23:41:14",1,N,12,21,20
DeviceA,"21/05/01,23:47:55",0,W,9,30,15
DeviceA,"21/05/01,23:54:36",14,W,18,14,35
DeviceA,"21/05/02,00:01:17",1,E,11,4,45
DeviceA,"21/05/02,00:07:59",0,S,27,6,28
DeviceA,"21/05/02,00:14:40",4,E,2,8,22
DeviceA,"21/05/02,00:21:21",7,NW,15,33,25
DeviceA,"21/05/02,00:28:02",0,NW,20,6,40
DeviceA,"21/05/02,00:34:44",0,W,14,16,15
DeviceA,"21/05/02,00:41:25",9,W,25,31,38
DeviceA,"21/05/02,00:48:06",3,SW,11,0,47
DeviceA,"21/05/02,00:54:47",8,W,28,36,20
DeviceA,"21/05/02,01:01:29",2,NW,19,0,37
DeviceA,"21/05/02,01:08:10",4,W,18,22,15
DeviceA,"21/05/02,01:16:14",7,SE,22,28,24
DeviceA,"21/05/02,01:22:55",10,W,0,25,31
DeviceA,"21/05/02,01:29:37",3,NW,28,12,8
DeviceA,"21/05/02,01:36:18",2,SW,11,7,8
DeviceA,"21/05/02,01:43:00",1,W,13,17,6
DeviceA,"21/05/02,01:49:41",0,SW,9,7,17
DeviceA,"21/05/02,01:56:23",2,W,13,28,8
DeviceA,"21/05/02,02:03:04",1,W,28,29,13
DeviceA,"21/05/02,02:09:46",3,W,0,25,30
DeviceA,"21/05/02,02:16:28",8,W,20,32,15
DeviceA,"21/05/02,02:23:09",9,W,20,10,17
DeviceA,"21/05/02,02:29:51",7,S,13,16,13
DeviceA,"21/05/02,02:36:33",0,SE,12,28,20
DeviceA,"21/05/02,02:43:15",1,E,16,22,23
DeviceA,"21/05/02,02:51:19",0,SW,9,20,0
DeviceA,"21/05/02,02:58:01",1,W,11,18,0
DeviceA,"21/05/02,03:04:43",2,E,12,17,4
DeviceA,"21/05/02,03:11:24",4,W,15,37,48
DeviceA,"21/05/02,03:18:06",3,W,22,11,31
DeviceA,"21/05/02,03:24:48",6,S,21,35,21
DeviceA,"21/05/02,03:31:30",2,W,22,29,18
DeviceA,"21/05/02,03:38:12",3,SE,6,27,49
DeviceA,"21/05/02,03:44:54",0,SW,8,0,22
DeviceA,"21/05/02,03:51:36",3,SE,22,17,16
DeviceA,"21/05/02,03:58:17",3,W,27,34,47
DeviceA,"21/05/02,04:04:59",2,SE,17,30,17
DeviceA,"21/05/02,04:11:41",7,W,0,17,29
DeviceA,"21/05/02,04:18:23",3,W,20,33,15
DeviceA,"21/05/02,04:26:28",2,NW,27,10,19
DeviceA,"21/05/02,04:33:09",4,W,25,30,20
DeviceA,"21/05/02,04:39:51",2,W,32,12,40
DeviceA,"21/05/02,04:46:33",10,NW,15,25,34
DeviceA,"21/05/02,04:53:15",6,NW,13,36,21
DeviceA,"21/05/02,04:59:57",0,E,21,31,21
DeviceA,"21/05/02,05:06:38",3,SW,18,36,32
DeviceA,"21/05/02,05:13:20",1,W,17,35,43
DeviceA,"21/05/02,05:20:02",6,E,26,15,7
DeviceA,"21/05/02,05:26:44",6,N,23,15,16
DeviceA,"21/05/02,05:33:26",3,SW,26,17,14
DeviceA,"21/05/02,05:40:08",6,SW,26,18,35
DeviceA,"21/05/02,05:46:50",0,W,7,22,28
DeviceA,"21/05/02,05:53:32",3,W,9,23,7
DeviceA,"21/05/02,06:01:36",2,NE,30,14,0
DeviceA,"21/05/02,06:08:18",1,SW,10,30,47
DeviceA,"21/05/02,06:15:00",0,S,14,7,31
DeviceA,"21/05/02,06:21:42",6,NW,23,31,25
DeviceA,"21/05/02,06:28:24",1,SE,21,3,4
DeviceA,"21/05/02,06:35:06",0,W,8,36,24
DeviceA,"21/05/02,06:41:48",6,W,30,32,17
DeviceA,"21/05/02,06:48:30",0,W,30,13,7
DeviceA,"21/05/02,06:55:12",8,W,18,30,6
DeviceA,"21/05/02,07:01:54",0,NW,6,18,17
DeviceA,"21/05/02,07:08:36",3,W,16,12,11
DeviceA,"21/05/02,07:15:18",12,SE,28,39,42
DeviceA,"21/05/02,07:22:00",1,NW,32,11,15
DeviceA,"21/05/02,07:28:42",1,SW,26,14,32
DeviceA,"21/05/02,07:36:47",1,SW,20,20,27
DeviceA,"21/05/02,07:43:29",13,NW,21,40,16
DeviceA,"21/05/02,07:50:11",0,W,13,19,9
DeviceA,"21/05/02,07:56:53",0,NW,21,27,14
DeviceA,"21/05/02,08:03:35",1,W,24,28,46
DeviceA,"21/05/02,08:10:17",1,W,10,17,27
DeviceA,"21/05/02,08:16:59",1,NW,3,38,29
DeviceA,"21/05/02,08:23:41",2,W,22,11,39
DeviceA,"21/05/02,08:30:23",1,W,24,37,25
DeviceA,"21/05/02,08:37:05",0,E,29,11,27
DeviceA,"21/05/02,08:43:47",1,W,14,21,28
DeviceA,"21/05/02,08:50:29",0,W,22,22,6
DeviceA,"21/05/02,08:57:11",1,W,21,19,27
DeviceA,"21/05/02,09:03:53",2,NW,14,10,12
DeviceA,"21/05/02,09:11:58",1,W,6,20,40
DeviceA,"21/05/02,09:18:40",4,W,15,7,23
DeviceA,"21/05/02,09:25:22",0,E,6,21,22
DeviceA,"21/05/02,09:32:04",2,E,20,26,0
DeviceA,"21/05/02,09:38:46",2,NW,15,31,43
DeviceA,"21/05/02,09:45:28",4,NW,18,0,17
DeviceA,"21/05/02,09:52:10",2,W,20,5,12
DeviceA,"21/05/02,09:58:52",8,SE,11,16,4
DeviceA,"21/05/02,10:05:34",6,SW,7,22,41
DeviceA,"21/05/02,10:12:16",4,E,26,33,11
DeviceA,"21/05/02,10:18:58",7,W,26,0,40
DeviceA,"21/05/02,10:25:39",2,W,12,21,49
DeviceA,"21/05/02,10:32:21",4,NW,23,17,24
DeviceA,"21/05/02,10:39:03",1,W,16,26,0
DeviceA,"21/05/02,10:47:08",10,SW,21,21,21
DeviceA,"21/05/02,10:53:49",2,SW,21,31,44
DeviceA,"21/05/02,11:00:31",20,W,0,6,22
DeviceA,"21/05/02,11:07:13",0,SW,14,16,24
DeviceA,"21/05/02,11:13:55",1,NW,21,17,26
DeviceA,"21/05/02,11:20:36",1,N,9,7,5
DeviceA,"21/05/02,11:27:18",1,SE,15,34,33
DeviceA,"21/05/02,11:34:00",3,E,23,27,9
DeviceA,"21/05/02,11:40:41",8,NE,2,38,28
DeviceA,"21/05/02,11:47:23",0,W,14,29,10
DeviceA,"21/05/02,11:54:05",6,W,11,34,8
DeviceA,"21/05/02,12:00:46",3,N,14,14,27
DeviceA,"21/05/02,12:07:28",0,W,6,15,40
DeviceA,"21/05/02,12:14:09",1,W,8,39,23
DeviceA,"21/05/02,12:22:14",0,SW,18,19,13
DeviceA,"21/05/02,12:28:55",7,W,21,21,32
DeviceA,"21/05/02,12:35:37",2,E,19,15,16
DeviceA,"21/05/02,12:42:19",2,NW,24,0,34
DeviceA,"21/05/02,12:49:00",8,SW,6,24,42
DeviceA,"21/05/02,12:55:42",0,W,25,17,49
DeviceA,"21/05/02,13:02:24",1,SW,9,7,11
DeviceA,"21/05/02,13:09:05",4,W,15,19,40
DeviceA,"21/05/02,13:15:47",0,W,7,37,20
DeviceA,"21/05/02,13:22:28",1,W,22,18,9
DeviceA,"21/05/02,13:29:10",1,W,26,33,24
DeviceA,"21/05/02,13:35:51",8,E,8,41,19
DeviceA,"21/05/02,13:42:33",10,E,18,31,46
DeviceA,"21/05/02,13:49:14",2,SW,22,14,27
DeviceA,"21/05/02,13:57:19",2,W,13,21,44
DeviceA,"21/05/02,14:04:00",2,SE,25,16,20
DeviceA,"21/05/02,14:10:42",3,W,5,9,17
DeviceA,"21/05/02,14:17:23",0,W,9,9,24
DeviceA,"21/05/02,14:24:05",2,W,19,30,23
DeviceA,"21/05/02,14:30:46",0,W,20,31,48
DeviceA,"21/05/02,15:13:54",3,NE,26,10,9
DeviceA,"21/05/02,15:20:36",2,NE,13,15,28
DeviceA,"21/05/02,15:27:17",2,SW,21,32,37
DeviceA,"21/05/02,15:33:59",1,W,7,39,20
DeviceA,"21/05/02,15:40:40",1,W,14,20,49
DeviceA,"21/05/02,15:47:22",2,W,23,8,33
DeviceA,"21/05/02,15:54:03",7,E,22,12,32
DeviceA,"21/05/02,16:00:45",1,W,4,7,10
DeviceA,"21/05/02,16:07:26",3,W,12,37,6
DeviceA,"21/05/02,16:14:07",2,SE,22,15,22
DeviceA,"21/05/02,16:20:49",3,SW,15,8,14
DeviceA,"21/05/02,16:28:53",2,SW,25,23,32
DeviceA,"21/05/02,16:35:34",0,NW,20,9,19
DeviceA,"21/05/02,16:42:16",1,W,10,26,24
DeviceA,"21/05/02,16:48:57",4,E,12,13,14
DeviceA,"21/05/02,16:55:39",8,E,19,0,46
DeviceA,"21/05/02,17:02:20",1,W,11,38,44
DeviceA,"21/05/02,17:09:01",6,W,20,18,30
DeviceA,"21/05/02,17:15:43",2,SE,21,37,25
DeviceA,"21/05/02,17:22:24",7,W,15,14,20
DeviceA,"21/05/02,17:29:06",19,W,19,16,48
DeviceA,"21/05/02,17:35:47",2,NW,14,12,31
DeviceA,"21/05/02,17:42:28",3,W,23,15,0
DeviceA,"21/05/02,17:49:10",1,NW,12,17,46
DeviceA,"21/05/02,17:55:51",3,E,15,36,48
DeviceA,"21/05/02,18:03:55",1,N,20,10,26
DeviceA,"21/05/02,18:31:46",2,E,28,19,14
DeviceA,"21/05/02,18:38:21",0,E,13,26,30
DeviceA,"21/05/02,18:51:32",2,W,21,6,23
DeviceA,"21/05/02,18:58:46",3,NW,3,20,38
DeviceA,"21/05/02,19:05:21",0,SE,8,13,25
DeviceA,"21/05/02,19:18:32",2,W,25,36,38
DeviceA,"21/05/02,19:25:46",7,SE,18,38,38
DeviceA,"21/05/02,19:32:21",1,SE,23,28,15
DeviceA,"21/05/02,19:38:56",1,W,12,38,19
DeviceA,"21/05/02,19:45:31",7,W,17,29,6
DeviceA,"21/05/02,19:52:07",3,E,6,15,42
DeviceA,"21/05/02,19:58:42",7,NW,13,13,14
DeviceA,"21/05/02,20:05:17",4,NW,9,37,31
DeviceA,"21/05/02,20:11:52",10,W,11,13,37
DeviceA,"21/05/02,20:18:28",2,SW,10,28,16
DeviceA,"21/05/02,20:25:03",4,NW,6,16,29
DeviceA,"21/05/02,20:31:38",0,W,21,14,7
DeviceA,"21/05/02,20:38:13",1,W,12,13,21
DeviceA,"21/05/02,20:44:48",0,NW,21,20,28
DeviceA,"21/05/02,20:52:46",0,SW,12,8,9
DeviceA,"21/05/02,20:59:21",0,W,23,8,13
DeviceA,"21/05/02,21:05:56",3,W,20,31,40
DeviceA,"21/05/02,21:12:31",2,W,9,19,22
DeviceA,"21/05/02,21:19:07",4,W,25,23,22
DeviceA,"21/05/02,21:25:42",2,E,7,36,47
DeviceA,"21/05/02,21:32:17",3,E,0,36,21
DeviceA,"21/05/02,21:38:52",0,NE,23,25,26
DeviceA,"21/05/02,21:45:27",0,E,24,9,17
DeviceA,"21/05/02,21:52:02",2,S,23,7,25
DeviceA,"21/05/02,21:58:38",3,W,25,32,23
DeviceA,"21/05/02,22:05:13",4,E,0,27,48
DeviceA,"21/05/02,22:11:48",1,NE,25,37,21
DeviceA,"21/05/02,22:18:23",2,W,12,0,34
DeviceA,"21/05/02,22:26:21",2,W,17,29,38
DeviceA,"21/05/02,22:32:56",0,W,32,11,47
DeviceA,"21/05/02,22:39:31",2,W,27,5,19
DeviceA,"21/05/02,22:46:06",0,S,16,29,41
DeviceA,"21/05/02,22:52:42",2,SE,17,19,32
DeviceA,"21/05/02,22:59:17",0,W,21,8,6
DeviceA,"21/05/02,23:05:52",3,NW,10,32,17
DeviceA,"21/05/02,23:12:27",0,E,23,7,37
DeviceA,"21/05/02,23:19:02",2,W,24,25,7
DeviceA,"21/05/02,23:25:37",0,E,26,21,23
DeviceA,"21/05/02,23:38:47",10,W,11,33,10
DeviceA,"21/05/02,23:59:56",2,NE,20,14,0
DeviceA,"21/05/03,00:13:06",4,NW,18,21,24
DeviceA,"21/05/03,00:19:41",0,W,0,11,38
DeviceA,"21/05/03,00:26:16",2,W,17,35,7
DeviceA,"21/05/03,00:32:51",1,SW,15,32,17
DeviceA,"21/05/03,00:39:27",3,E,20,22,9
DeviceA,"21/05/03,00:52:37",4,NE,0,0,5
DeviceA,"21/05/03,01:05:47",3,W,26,23,12
DeviceA,"21/05/03,02:26:13",3,W,27,0,17
DeviceA,"21/05/03,02:32:48",3,W,9,37,23
DeviceA,"21/05/03,03:07:08",3,SW,18,8,37
DeviceA,"21/05/03,03:40:05",4,SW,14,0,33
DeviceA,"21/05/03,03:46:41",0,NE,18,19,23
DeviceA,"21/05/03,03:53:16",3,W,20,20,11
DeviceA,"21/05/03,03:59:52",2,SW,15,28,9
DeviceA,"21/05/03,04:13:04",8,SE,12,13,28
DeviceA,"21/05/03,04:26:15",3,N,22,18,13
DeviceA,"21/05/03,04:47:25",1,E,24,8,0
DeviceA,"21/05/03,04:54:01",3,S,13,30,45
DeviceA,"21/05/03,05:07:13",2,NW,26,40,34
DeviceA,"21/05/03,05:13:49",1,SW,20,16,16
DeviceA,"21/05/03,05:20:24",0,W,17,28,48
DeviceA,"21/05/03,05:27:00",3,W,21,0,47
DeviceA,"21/05/03,05:33:36",0,E,13,0,14
DeviceA,"21/05/03,05:40:12",4,SE,13,16,20
DeviceA,"21/05/03,05:53:24",0,NW,23,32,13
DeviceA,"21/05/03,06:00:00",4,W,32,32,8
DeviceA,"21/05/03,06:06:36",2,E,28,10,12
DeviceA,"21/05/03,06:14:34",4,E,0,12,41
DeviceA,"21/05/03,06:21:10",0,SW,16,27,49
DeviceA,"21/05/03,06:27:46",1,SW,28,7,0
DeviceA,"21/05/03,06:34:22",14,W,23,31,14
DeviceA,"21/05/03,06:40:58",0,W,6,37,34
DeviceA,"21/05/03,06:47:34",2,SE,20,8,6
DeviceA,"21/05/03,06:54:10",3,W,18,20,45
DeviceA,"21/05/03,07:00:46",1,W,12,39,49
DeviceA,"21/05/03,07:07:22",8,W,3,26,0
DeviceA,"21/05/03,07:13:58",9,W,23,32,35
DeviceA,"21/05/03,07:20:34",3,SE,16,26,34
DeviceA,"21/05/03,07:27:10",7,W,23,27,19
DeviceA,"21/05/03,07:33:45",0,SE,15,9,19
DeviceA,"21/05/03,07:40:21",1,NW,18,22,16
DeviceA,"21/05/03,07:48:20",9,W,18,24,16
DeviceA,"21/05/03,07:54:56",0,W,6,18,23
DeviceA,"21/05/03,08:01:32",3,E,19,34,43
DeviceA,"21/05/03,08:08:08",6,NW,8,27,40
DeviceA,"21/05/03,08:14:44",16,W,8,16,46
DeviceA,"21/05/03,08:21:20",0,W,0,16,0
DeviceA,"21/05/03,08:27:56",0,W,27,14,35
DeviceA,"21/05/03,08:34:32",2,W,14,24,14
DeviceA,"21/05/03,08:41:08",1,W,26,8,5
DeviceA,"21/05/03,08:47:44",0,W,8,32,11
DeviceA,"21/05/03,08:54:20",2,W,5,35,48
DeviceA,"21/05/03,09:00:56",2,E,21,38,49
DeviceA,"21/05/03,09:07:32",0,SW,6,21,49
DeviceA,"21/05/03,09:14:08",0,E,16,17,14
DeviceA,"21/05/03,09:22:07",7,E,10,25,43
DeviceA,"21/05/03,09:28:42",1,E,17,21,9
DeviceA,"21/05/03,09:35:18",2,SE,19,0,30
DeviceA,"21/05/03,09:41:54",8,W,27,28,23
DeviceA,"21/05/03,09:48:30",1,W,17,34,31
DeviceA,"21/05/03,09:55:06",3,W,17,32,41
